Date	Tavg	Rainfall
2042-04-09	26.47	0.06
2042-04-10	26.67	0.04
2042-04-11	26.33	0.1
2042-04-12	25.69	0.35
2042-04-13	25.43	0.36
2042-04-14	26.05	0.34
2042-04-15	26.66	0.15
2042-04-16	26.45	0.16
2042-04-17	25.66	0.45
2042-04-18	25.28	0.31
2042-04-19	25.74	0.47
2042-04-20	26.19	0.24
2042-04-21	26.38	0.19
2042-04-22	25.63	0.43
2042-04-23	26.31	0.09
2042-04-24	26.37	0.02
2042-04-25	25.96	0.34
2042-04-26	25.52	0.56
2042-04-27	25.88	0.21
2042-04-28	26.16	0.09
2042-04-29	26.43	0.08
2042-04-30	26.22	0.27
2042-05-01	27.12	0.18
2042-05-02	26.82	0.25
2042-05-03	26.82	0.17
2042-05-04	26.71	0.1
2042-05-05	26.38	0.11
2042-05-06	26.24	0.05
2042-05-07	26.39	0.15
2042-05-08	26.41	0.16
2042-05-09	26.75	0.13
2042-05-10	26.64	0.11
2042-05-11	26.6	0.1
2042-05-12	26.59	0.1
2042-05-13	26.63	0.09
2042-05-14	26.6	0.08
2042-05-15	27.01	0.14
2042-05-16	27.31	0.12
2042-05-17	27.19	0.12
2042-05-18	26.95	0.14
2042-05-19	26.64	0.16
2042-05-20	26.87	0.09
2042-05-21	27.02	0.19
2042-05-22	26.93	0.18
2042-05-23	27.08	0.07
2042-05-24	26.92	0.14
2042-05-25	26.52	0.04
2042-05-26	26.68	0.22
2042-05-27	27.16	0.07
2042-05-28	26.96	0.23
2042-05-29	26.83	0.69
2042-05-30	27.02	0.54
2042-05-31	27.12	0.08
2042-06-01	27.08	0.1
2042-06-02	27.11	0.12
2042-06-03	27.22	0.11
2042-06-04	26.65	0.12
2042-06-05	26.48	0.21
2042-06-06	26.75	0.38
2042-06-07	26.42	1.25
2042-06-08	26.73	0.06
2042-06-09	27.16	0.17
2042-06-10	27.15	0.13
2042-06-11	26.65	0.08
2042-06-12	26.76	0.1
2042-06-13	27.13	0.95
2042-06-14	27.4	0.14
2042-06-15	26.76	1.44
2042-06-16	27.15	3.12
2042-06-17	27.38	0.51
2042-06-18	27.51	0.14
2042-06-19	27.35	0.16
2042-06-20	27.51	1.11
2042-06-21	26.95	1.26
2042-06-22	27.04	2.96
2042-06-23	27.31	1.69
2042-06-24	27.29	0.72
2042-06-25	27.74	1.3
2042-06-26	27.45	0.16
2042-06-27	27.39	0.24
2042-06-28	27.27	1.55
2042-06-29	27.13	2.93
2042-06-30	27.53	0.23
2042-07-01	27.65	0.37
2042-07-02	27.31	3.77
2042-07-03	27.04	5.18
2042-07-04	27.39	1.15
2042-07-05	27.61	0.39
2042-07-06	28	0.42
2042-07-07	27.2	2.11
2042-07-08	27.01	2.46
2042-07-09	27.11	0.39
2042-07-10	26.88	0.11
2042-07-11	27.74	0.34
2042-07-12	27.35	4.37
2042-07-13	27.31	0.06
2042-07-14	27.24	0.17
2042-07-15	27.45	1.77
2042-07-16	27.61	2.42
2042-07-17	27.87	0.16
2042-07-18	27.76	0.22
2042-07-19	27.19	2.01
2042-07-20	27.58	0.14
2042-07-21	27.6	2.96
2042-07-22	27.72	0.71
2042-07-23	27.66	0.32
2042-07-24	27.48	0.49
2042-07-25	27.45	2.21
2042-07-26	27.5	0.43
2042-07-27	27.53	1.45
2042-07-28	27.52	3.37
2042-07-29	27.28	4.34
2042-07-30	27.45	0.97
2042-07-31	27.33	1.94
2042-08-01	27.2	2.76
2042-08-02	27.5	5.37
2042-08-03	27.27	9.75
2042-08-04	27.28	4.83
2042-08-05	27.27	3.03
2042-08-06	27.5	0.58
2042-08-07	27.68	0.14
2042-08-08	27.58	4.56
2042-08-09	27.43	3.67
2042-08-10	27.74	1.48
2042-08-11	27.66	3.08
2042-08-12	27.43	4.21
2042-08-13	27.24	6.6
2042-08-14	27.28	4.35
2042-08-15	27.26	4.36
2042-08-16	27.32	2.48
2042-08-17	27.35	1.71
2042-08-18	27.16	0.77
2042-08-19	26.94	0.83
2042-08-20	27.31	0.59
2042-08-21	27.44	1.83
2042-08-22	27.04	1.95
2042-08-23	27	4.71
2042-08-24	27.12	4.32
2042-08-25	27.18	7.24
2042-08-26	27.11	5.9
2042-08-27	27.24	2.71
2042-08-28	27	5.83
2042-08-29	26.68	12.13
2042-08-30	26.12	18.75
2042-08-31	27.15	2.77
2042-09-01	27.27	0.71
2042-09-02	27.13	0.86
2042-09-03	26.89	2.74
2042-09-04	27.1	3.67
2042-09-05	27.26	1.94
2042-09-06	27.04	3.59
2042-09-07	27.18	4.96
2042-09-08	27.51	2.68
2042-09-09	27.62	0.47
2042-09-10	27.66	1.09
2042-09-11	27.55	2.85
2042-09-12	27.62	1.69
2042-09-13	27.83	2.72
2042-09-14	27.57	2.34
2042-09-15	27.36	8.94
2042-09-16	27.23	7.1
2042-09-17	27.29	2.99
2042-09-18	27.36	5.58
2042-09-19	27.41	3.78
2042-09-20	27.42	1.88
2042-09-21	27.12	4.11
2042-09-22	26.86	5.18
2042-09-23	26.7	4.93
2042-09-24	26.73	2.39
2042-09-25	26.82	2.77
2042-09-26	26.51	6.35
2042-09-27	26.51	4.44
2042-09-28	26.9	1.54
2042-09-29	26.92	2.95
2042-09-30	27.01	1.76
2042-10-01	27.29	0.41
2042-10-02	26.69	1.03
2042-10-03	26.79	5.12
2042-10-04	26.92	6.03
2042-10-05	27.28	0.26
2042-10-06	27.19	0.12
2042-10-07	27.29	0.12
2042-10-08	27.11	1.31
2042-10-09	27.2	1.59
2042-10-10	27.68	0.13
2042-10-11	27.79	0.02
2042-10-12	27.83	1.16
2042-10-13	27.25	0.83
2042-10-14	27.35	0.5
2042-10-15	27.64	0.85
2042-10-16	27.52	3.08
2042-10-17	27.19	4.89
2042-10-18	27.11	3.58
2042-10-19	27.23	1.4
2042-10-20	27.2	0.99
2042-10-21	26.97	1.34
2042-10-22	26.89	4.54
2042-10-23	26.95	4.68
2042-10-24	27.02	5.24
2042-10-25	27.12	2.98
2042-10-26	27.1	1.95
2042-10-27	27.21	1.38
2042-10-28	27.48	0.11
2042-10-29	27.35	0.14
2042-10-30	27.08	3.35
2042-10-31	26.85	4.21
2042-11-01	26.83	4.19
2042-11-02	26.63	3.91
2042-11-03	26.65	2.8
2042-11-04	26.8	1.75
2042-11-05	26.66	3.13
2042-11-06	26.78	1.64
2042-11-07	26.8	1.84
2042-11-08	26.9	1.22
2042-11-09	27.04	0.9
2042-11-10	27.04	0.75
2042-11-11	26.84	1.21
2042-11-12	26.73	0.64
2042-11-13	26.41	4.91
2042-11-14	26.02	9.36
2042-11-15	25.82	11.14
2042-11-16	26.72	1.62
2042-11-17	26.63	1.18
2042-11-18	26.49	0.15
2042-11-19	26.18	0.12
2042-11-20	26.2	0.21
2042-11-21	26.57	0.98
2042-11-22	26.41	0.8
2042-11-23	26.21	0.77
2042-11-24	25.99	0.94
2042-11-25	26.17	0.89
2042-11-26	26.24	1.65
2042-11-27	25.96	4.13
2042-11-28	26.26	3.9
2042-11-29	26.42	0.37
2042-11-30	26.45	0.27
2042-12-01	26.25	0.54
2042-12-02	26.17	0.55
2042-12-03	26.15	0.79
2042-12-04	26.06	0.98
2042-12-05	26.1	2.27
2042-12-06	26.18	1.5
2042-12-07	26.46	0.62
2042-12-08	26.46	0.09
2042-12-09	26.24	0.09
2042-12-10	26.12	0.13
2042-12-11	26.4	0.03
2042-12-12	25.91	0.11
2042-12-13	26.08	0.09
2042-12-14	25.83	0.36
2042-12-15	25.68	0.34
2042-12-16	25.8	0.23
2042-12-17	26.17	0.17
2042-12-18	26.15	0.52
2042-12-19	26.06	0.44
2042-12-20	26.39	0.6
2042-12-21	26.17	0.2
2042-12-22	25.6	0.91
2042-12-23	25.46	0.34
2042-12-24	25.51	0.35
2042-12-25	25.19	1.16
2042-12-26	25.48	2.19
2042-12-27	25.62	0.24
2042-12-28	25.37	0.51
2042-12-29	25.71	0.52
2042-12-30	26.15	0.29
2042-12-31	26.09	0.14
2043-01-01	26.05	0.19
2043-01-02	26.31	0.24
2043-01-03	26.32	0.26
2043-01-04	26.13	0.25
2043-01-05	25.66	0.13
2043-01-06	25.22	0.17
2043-01-07	25.22	0.1
2043-01-08	25.14	0.4
2043-01-09	25.71	0.15
2043-01-10	25.56	0.12
2043-01-11	25.63	0.21
2043-01-12	25.65	0.25
2043-01-13	26.04	0.12
2043-01-14	25.6	0.13
2043-01-15	25.7	0.12
2043-01-16	26.02	0.13
2043-01-17	25.82	0.22
2043-01-18	25.57	0.04
2043-01-19	25.36	0.02
2043-01-20	25.22	0.18
2043-01-21	25.35	0.19
2043-01-22	25.5	0.18
2043-01-23	25.67	0.08
2043-01-24	25.93	0.05
2043-01-25	26.04	0.13
2043-01-26	26.18	0.09
2043-01-27	26.13	0.14
2043-01-28	26.16	0.26
2043-01-29	26.05	0.2
2043-01-30	25.8	0.13
2043-01-31	26.06	0.24
2043-02-01	26.35	0.18
2043-02-02	25.8	0.11
2043-02-03	25.63	0.05
2043-02-04	25.92	0.31
2043-02-05	26.33	0.15
2043-02-06	25.83	0.13
2043-02-07	25.64	0.05
2043-02-08	25.97	0.13
2043-02-09	26.18	0.08
2043-02-10	26.49	0.39
2043-02-11	26.27	0.23
2043-02-12	26.25	0.12
2043-02-13	26.39	0.11
2043-02-14	26.61	0.14
2043-02-15	26.25	0.08
2043-02-16	25.97	0.22
2043-02-17	25.92	0.17
2043-02-18	26.04	0.06
2043-02-19	26.11	0.11
2043-02-20	26.22	0.18
2043-02-21	26.48	0.1
2043-02-22	26.18	0.07
2043-02-23	26.03	0.17
2043-02-24	25.87	0.11
2043-02-25	25.81	0.07
2043-02-26	25.82	0.11
2043-02-27	25.81	0.06
2043-02-28	25.98	0.1
2043-03-01	26.2	0.39
2043-03-02	26.37	2.08
2043-03-03	26.39	1.55
2043-03-04	26.64	0.65
2043-03-05	26.78	0.06
2043-03-06	26.6	0.25
2043-03-07	26.06	0.14
2043-03-08	26.03	0.21
2043-03-09	25.98	0.17
2043-03-10	25.98	0.11
2043-03-11	25.67	0.13
2043-03-12	25.73	0.23
2043-03-13	26.03	0.46
2043-03-14	25.65	1.41
2043-03-15	25.7	3.82
2043-03-16	25.59	1.06
2043-03-17	25.85	0.77
2043-03-18	25.99	0.56
2043-03-19	26.05	1.78
2043-03-20	25.87	3.11
2043-03-21	25.41	3.26
2043-03-22	25.3	2.73
2043-03-23	25.47	1.36
2043-03-24	26.17	0.76
2043-03-25	26.84	1.11
2043-03-26	27	0.08
2043-03-27	27.06	0.11
2043-03-28	27.31	0.04
2043-03-29	26.6	0.14
2043-03-30	26.1	0.11
2043-03-31	25.82	0.24
2043-04-01	25.88	0.32
2043-04-02	26.15	0.09
2043-04-03	25.92	0.07
2043-04-04	25.95	0.36
2043-04-05	26.33	0.05
2043-04-06	26.56	0.12
2043-04-07	26.39	0.35
2043-04-08	27.14	0.13
2043-04-09	27.35	0.14
2043-04-10	26.94	0.16
2043-04-11	27.13	0.33
2043-04-12	26.93	0.03
2043-04-13	26.26	0.49
2043-04-14	25.9	0.54
2043-04-15	26.1	0.34
2043-04-16	26.4	0.31
2043-04-17	25.99	0.33
2043-04-18	25.95	0.34
2043-04-19	26.31	0.16
2043-04-20	26.7	0.1
2043-04-21	26.64	0.15
2043-04-22	27.2	0.17
2043-04-23	26.78	0.28
2043-04-24	26.8	0.11
2043-04-25	26.55	0.08
2043-04-26	26.59	0.11
2043-04-27	26.68	0.1
2043-04-28	26.67	0.16
2043-04-29	26.98	0.23
2043-04-30	27.2	0.2
2043-05-01	26.95	0.01
2043-05-02	26.99	0.04
2043-05-03	27.04	0.14
2043-05-04	26.63	0.11
2043-05-05	26.86	0.11
2043-05-06	26.95	0.07
2043-05-07	27.04	0.06
2043-05-08	26.97	0.1
2043-05-09	26.85	0.15
2043-05-10	26.82	0.47
2043-05-11	26.71	0.47
2043-05-12	26.39	0.45
2043-05-13	26.21	1.07
2043-05-14	26.46	0.44
2043-05-15	26.56	0.11
2043-05-16	26.81	0.11
2043-05-17	26.69	0.28
2043-05-18	26.56	0.12
2043-05-19	27.04	0.19
2043-05-20	26.74	0.28
2043-05-21	26.57	0.35
2043-05-22	26.81	0.31
2043-05-23	27.19	0.13
2043-05-24	27.6	0.09
2043-05-25	27.47	0.17
2043-05-26	27.12	0.09
2043-05-27	27.25	0.14
2043-05-28	27.38	0.1
2043-05-29	27.36	0.06
2043-05-30	27.33	0.08
2043-05-31	27.46	0.13
2043-06-01	27.27	1.8
2043-06-02	26.92	6.01
2043-06-03	26.6	7.05
2043-06-04	27.05	1.84
2043-06-05	27.31	0.49
2043-06-06	27.23	2.42
2043-06-07	27.38	2.96
2043-06-08	27.23	0.15
2043-06-09	27.45	0.27
2043-06-10	27.37	0.14
2043-06-11	27.67	0.16
2043-06-12	28.09	0.43
2043-06-13	27.91	0.56
2043-06-14	27.33	0.86
2043-06-15	27.45	2.93
2043-06-16	27.64	1.67
2043-06-17	27.62	0.12
2043-06-18	27.5	0.04
2043-06-19	27.38	0.22
2043-06-20	27.44	0.24
2043-06-21	27.27	0.11
2043-06-22	27.35	0.29
2043-06-23	27.44	0.69
2043-06-24	27.04	1.42
2043-06-25	27.18	2.53
2043-06-26	27.69	0.54
2043-06-27	27.31	4.67
2043-06-28	27.5	0.08
2043-06-29	27.3	0.8
2043-06-30	27.21	6.59
2043-07-01	27.28	2.09
2043-07-02	27.44	1.91
2043-07-03	27.43	1.6
2043-07-04	27.36	0.45
2043-07-05	27.71	0.05
2043-07-06	27.66	0.2
2043-07-07	28.02	1.02
2043-07-08	27.74	0.38
2043-07-09	27.5	3.38
2043-07-10	27.67	0.38
2043-07-11	28.04	0.39
2043-07-12	28.03	0.15
2043-07-13	28.1	0.71
2043-07-14	27.9	0.95
2043-07-15	27.78	0.1
2043-07-16	27.73	0.29
2043-07-17	27.08	3.88
2043-07-18	27.25	5.33
2043-07-19	27.63	0.25
2043-07-20	27.9	0.43
2043-07-21	27.24	1.96
2043-07-22	27.1	7.3
2043-07-23	26.83	5.4
2043-07-24	27.51	0.26
2043-07-25	27.34	0.62
2043-07-26	27.27	3.98
2043-07-27	27.39	3.43
2043-07-28	27.22	1.92
2043-07-29	27.21	1.56
2043-07-30	27.49	1.49
2043-07-31	27.71	0.96
2043-08-01	27.82	0.57
2043-08-02	27.72	0.19
2043-08-03	27.9	0.2
2043-08-04	27.7	0.93
2043-08-05	27.4	3.48
2043-08-06	27.52	1.36
2043-08-07	27.69	2.21
2043-08-08	27.53	2.51
2043-08-09	27.86	1.84
2043-08-10	27.95	0.8
2043-08-11	27.47	0.93
2043-08-12	27.07	1.24
2043-08-13	27.36	2.32
2043-08-14	27.81	0.4
2043-08-15	28.21	0.22
2043-08-16	28.15	0.92
2043-08-17	27.98	0.13
2043-08-18	27.26	7.07
2043-08-19	26.33	18.53
2043-08-20	27.33	2.47
2043-08-21	27.46	2.5
2043-08-22	27.49	2.61
2043-08-23	27.39	2.8
2043-08-24	27.52	3.99
2043-08-25	27.62	3.43
2043-08-26	27.49	3.26
2043-08-27	27.68	4.92
2043-08-28	27.85	3.89
2043-08-29	28.08	0.64
2043-08-30	28.16	1.53
2043-08-31	28.16	2.09
2043-09-01	27.81	1.25
2043-09-02	27.96	1.01
2043-09-03	28.12	2.42
2043-09-04	27.62	6.6
2043-09-05	27.5	5.31
2043-09-06	27.74	4.23
2043-09-07	27.79	7.29
2043-09-08	27.59	5.31
2043-09-09	27.64	2.57
2043-09-10	27.57	4.47
2043-09-11	27.8	1.34
2043-09-12	27.62	5.68
2043-09-13	27.16	6.63
2043-09-14	27.46	4.03
2043-09-15	27.76	1.68
2043-09-16	27.56	1.66
2043-09-17	27.23	5.68
2043-09-18	27.06	5.77
2043-09-19	27.15	1.37
2043-09-20	27.05	3.43
2043-09-21	27.24	8.04
2043-09-22	27.23	6.85
2043-09-23	26.81	7.02
2043-09-24	27.13	4.07
2043-09-25	27.45	0.54
2043-09-26	27.31	2.25
2043-09-27	27.21	0.86
2043-09-28	27.28	1.84
2043-09-29	27.32	4.27
2043-09-30	27.21	4.18
2043-10-01	27.11	3.94
2043-10-02	27.22	2.97
2043-10-03	27.31	2.31
2043-10-04	27.12	2.54
2043-10-05	26.79	2.34
2043-10-06	26.77	4.43
2043-10-07	26.54	9.01
2043-10-08	26.8	6.49
2043-10-09	27.14	0.58
2043-10-10	27.09	0.87
2043-10-11	27.26	0.31
2043-10-12	27.23	0.86
2043-10-13	27.65	0.09
2043-10-14	27.74	1.2
2043-10-15	27.81	2.13
2043-10-16	27.81	1.85
2043-10-17	27.92	0.97
2043-10-18	27.82	0.17
2043-10-19	28.03	0.19
2043-10-20	27.46	0.99
2043-10-21	27.32	3.21
2043-10-22	27.15	2.75
2043-10-23	27.12	3.13
2043-10-24	27.08	1.81
2043-10-25	27.1	3.16
2043-10-26	26.82	4.23
2043-10-27	26.9	2.88
2043-10-28	26.84	5.79
2043-10-29	26.8	4.71
2043-10-30	26.76	3.06
2043-10-31	26.71	3.99
2043-11-01	26.94	1.39
2043-11-02	26.95	1.9
2043-11-03	26.81	3.44
2043-11-04	26.89	0.32
2043-11-05	27.07	0.29
2043-11-06	27.31	0.18
2043-11-07	26.81	0.18
2043-11-08	26.65	0.1
2043-11-09	26.31	0.05
2043-11-10	26.07	0.05
2043-11-11	25.68	0.15
2043-11-12	26.08	0.27
2043-11-13	26.45	1.39
2043-11-14	26.47	0.11
2043-11-15	25.52	0.48
2043-11-16	25.97	0.07
2043-11-17	26.31	0.49
2043-11-18	26.51	0.23
2043-11-19	26.09	0.01
2043-11-20	26.15	0.06
2043-11-21	26.08	1.17
2043-11-22	26.34	2.95
2043-11-23	26.34	2.42
2043-11-24	26.12	3.17
2043-11-25	25.76	2.97
2043-11-26	26.31	0.11
2043-11-27	26.85	0.45
2043-11-28	26.67	0.95
2043-11-29	26.7	0.94
2043-11-30	26.58	0.12
2043-12-01	26.48	0.15
2043-12-02	26.43	0.18
2043-12-03	26.23	0.19
2043-12-04	26.35	0.22
2043-12-05	26.51	0.33
2043-12-06	26.41	0.09
2043-12-07	26.55	0.3
2043-12-08	26.24	0.63
2043-12-09	26.07	0.68
2043-12-10	25.92	0.31
2043-12-11	25.31	0.09
2043-12-12	25.2	0.2
2043-12-13	25.48	0.58
2043-12-14	25.5	0.8
2043-12-15	25.75	1.82
2043-12-16	25.79	2.04
2043-12-17	25.65	1.77
2043-12-18	26.24	1.37
2043-12-19	26.18	0.35
2043-12-20	25.92	0.62
2043-12-21	25.85	0.38
2043-12-22	25.9	0.22
2043-12-23	25.88	0.12
2043-12-24	26.05	0.12
2043-12-25	25.92	0.27
2043-12-26	25.88	2.26
2043-12-27	26.17	0.81
2043-12-28	26.1	0.17
2043-12-29	25.62	0.15
2043-12-30	25.44	0.35
2043-12-31	25.46	0.22
2044-01-01	25.62	0.09
2044-01-02	26.01	0.49
2044-01-03	26.28	0.06
2044-01-04	25.92	0.56
2044-01-05	25.76	0.53
2044-01-06	25.8	0.2
2044-01-07	25.88	0.01
2044-01-08	26.3	0.53
2044-01-09	26.16	0.95
2044-01-10	25.98	1.65
2044-01-11	25.61	1.36
2044-01-12	25.61	1.13
2044-01-13	25.49	0.65
2044-01-14	25.8	0.06
2044-01-15	25.82	0.08
2044-01-16	25.7	0.07
2044-01-17	25.91	0.08
2044-01-18	26.23	0.03
2044-01-19	26.12	0.1
2044-01-20	25.78	0.14
2044-01-21	25.15	0.14
2044-01-22	25.09	0.25
2044-01-23	25.54	0.08
2044-01-24	25.64	0.25
2044-01-25	25.67	0.56
2044-01-26	25.86	0.35
2044-01-27	25.64	0.31
2044-01-28	25.92	0.31
2044-01-29	25.72	1.21
2044-01-30	26.11	0.25
2044-01-31	26.35	0.1
2044-02-01	26.08	0.09
2044-02-02	25.87	0.1
2044-02-03	26.53	0.14
2044-02-04	25.76	0.16
2044-02-05	25.53	0.12
2044-02-06	25.65	0.56
2044-02-07	25.93	1.45
2044-02-08	26.25	0.12
2044-02-09	26.46	0.2
2044-02-10	26.1	0.16
2044-02-11	26.34	0.35
2044-02-12	26.33	0.13
2044-02-13	26.21	0.11
2044-02-14	25.74	0.06
2044-02-15	25.89	0.03
2044-02-16	26.01	0.1
2044-02-17	25.99	0.26
2044-02-18	26.26	0.12
2044-02-19	25.52	0.34
2044-02-20	25.63	0.03
2044-02-21	25.8	0.15
2044-02-22	26.09	0.15
2044-02-23	26.18	1.42
2044-02-24	25.96	0.88
2044-02-25	25.55	1.1
2044-02-26	25.95	1.41
2044-02-27	26.41	1.88
2044-02-28	26.72	0.2
2044-02-29	26.63	0.19
2044-03-01	26.83	0.3
2044-03-02	26.87	0.45
2044-03-03	26.16	0.88
2044-03-04	26.05	0.75
2044-03-05	25.82	1.01
2044-03-06	26.04	1.27
2044-03-07	26.79	0.51
2044-03-08	26.93	0.11
2044-03-09	26.82	0.16
2044-03-10	26.9	0.09
2044-03-11	26.85	0.06
2044-03-12	26.63	0.11
2044-03-13	26.53	0.12
2044-03-14	26.45	0.19
2044-03-15	26.56	0.2
2044-03-16	26.52	0.14
2044-03-17	26.46	0.13
2044-03-18	26.39	0.2
2044-03-19	26.51	0.35
2044-03-20	27.11	0.36
2044-03-21	27.05	1.23
2044-03-22	26.76	0.23
2044-03-23	26.58	0.16
2044-03-24	26.61	0.13
2044-03-25	26.78	0.13
2044-03-26	26.78	0.04
2044-03-27	26.73	0.05
2044-03-28	26.79	0.05
2044-03-29	27.19	0.08
2044-03-30	27.1	0.11
2044-03-31	27.05	0.21
2044-04-01	26.97	0.08
2044-04-02	27.01	0.08
2044-04-03	26.98	0.11
2044-04-04	26.8	0.51
2044-04-05	26.8	0.2
2044-04-06	26.4	0.15
2044-04-07	26.31	0.27
2044-04-08	26.1	0.35
2044-04-09	25.67	1.07
2044-04-10	25.48	2.29
2044-04-11	25.16	1.84
2044-04-12	25.7	0.38
2044-04-13	26.02	0.05
2044-04-14	26.21	0.16
2044-04-15	25.97	0.18
2044-04-16	26.15	0.27
2044-04-17	26.42	0.89
2044-04-18	27.2	0.34
2044-04-19	27.14	0.1
2044-04-20	27.39	0.43
2044-04-21	26.98	0.27
2044-04-22	26.84	0.11
2044-04-23	26.95	0.06
2044-04-24	27.27	0.12
2044-04-25	27.2	0.16
2044-04-26	27.29	0.12
2044-04-27	27.35	0.18
2044-04-28	27.15	0.22
2044-04-29	27.49	0.53
2044-04-30	27.1	0.16
2044-05-01	26.94	0.13
2044-05-02	26.91	0.08
2044-05-03	27.29	0.11
2044-05-04	27.09	0.08
2044-05-05	27.29	0.32
2044-05-06	27.52	0.24
2044-05-07	27.24	0.24
2044-05-08	27.34	0.11
2044-05-09	26.54	0.17
2044-05-10	27.07	0.88
2044-05-11	27.63	0.32
2044-05-12	27.31	0.05
2044-05-13	26.97	0.13
2044-05-14	26.97	0.19
2044-05-15	27.44	0.48
2044-05-16	27.27	0.11
2044-05-17	27.58	0.93
2044-05-18	27.33	1.18
2044-05-19	26.77	0.02
2044-05-20	26.92	0.06
2044-05-21	27.02	0.06
2044-05-22	27.21	0.14
2044-05-23	27.19	0.11
2044-05-24	27.2	0.16
2044-05-25	27.82	0.26
2044-05-26	27.64	0.1
2044-05-27	27.31	0.21
2044-05-28	27.6	0.2
2044-05-29	27.29	0.11
2044-05-30	27.06	0.17
2044-05-31	27.19	0.13
2044-06-01	27.09	0.22
2044-06-02	27.03	0.3
2044-06-03	27.55	0.67
2044-06-04	27.08	0.97
2044-06-05	26.72	0.88
2044-06-06	26.97	1.19
2044-06-07	27.29	2.46
2044-06-08	27.59	0.38
2044-06-09	27.54	0.16
2044-06-10	27.41	0.24
2044-06-11	27.87	0.29
2044-06-12	27.75	0.06
2044-06-13	27.6	0.08
2044-06-14	27.31	1.12
2044-06-15	27.55	1.09
2044-06-16	27.56	0.32
2044-06-17	27.95	0.59
2044-06-18	27.37	0.9
2044-06-19	27.27	1.32
2044-06-20	27.21	1.79
2044-06-21	27.19	1.78
2044-06-22	27.11	1.24
2044-06-23	27.41	0.86
2044-06-24	27.38	2.02
2044-06-25	27.48	2.21
2044-06-26	27.81	0.19
2044-06-27	27.44	6.12
2044-06-28	27.39	0.21
2044-06-29	27.96	0.33
2044-06-30	27.81	2.46
2044-07-01	27.65	1.96
2044-07-02	27.91	0.35
2044-07-03	28.11	0.25
2044-07-04	27.85	0.85
2044-07-05	27.46	7.67
2044-07-06	27.33	3.41
2044-07-07	27.84	0.31
2044-07-08	28.01	0.33
2044-07-09	28.02	0.15
2044-07-10	28.15	0.35
2044-07-11	27.7	0.08
2044-07-12	27.72	0.2
2044-07-13	27.55	2.36
2044-07-14	27.3	6.54
2044-07-15	27.32	5.53
2044-07-16	27.42	5.18
2044-07-17	27.42	1.61
2044-07-18	27.87	0.27
2044-07-19	27.7	0.79
2044-07-20	27.5	4.27
2044-07-21	27.54	6.98
2044-07-22	27.51	3.49
2044-07-23	27.49	2.16
2044-07-24	27.82	0.38
2044-07-25	27.83	0.59
2044-07-26	27.55	5.77
2044-07-27	27.68	0.39
2044-07-28	27.79	0.23
2044-07-29	27.44	7.47
2044-07-30	27.46	3.36
2044-07-31	27.73	0.45
2044-08-01	27.82	0.74
2044-08-02	27.6	4.46
2044-08-03	27.4	3.76
2044-08-04	27.67	0.45
2044-08-05	27.6	2.92
2044-08-06	27.45	2.68
2044-08-07	27.11	1.43
2044-08-08	27.32	4.09
2044-08-09	27.49	4.03
2044-08-10	27.45	7.63
2044-08-11	27.47	3.75
2044-08-12	27.62	2.75
2044-08-13	27.8	0.37
2044-08-14	27.82	0.41
2044-08-15	27.76	2.98
2044-08-16	27.55	3.74
2044-08-17	27.45	1.75
2044-08-18	27.83	0.37
2044-08-19	28.05	0.78
2044-08-20	28.26	0.16
2044-08-21	28.13	0.89
2044-08-22	28.52	0.64
2044-08-23	28.36	0.49
2044-08-24	27.84	0.81
2044-08-25	28.08	2.13
2044-08-26	28.16	0.67
2044-08-27	27.86	4.63
2044-08-28	27.74	3.44
2044-08-29	28.01	2.81
2044-08-30	27.61	10.63
2044-08-31	27.59	4.29
2044-09-01	27.86	0.2
2044-09-02	28.16	0.17
2044-09-03	28.44	0.2
2044-09-04	27.9	6.25
2044-09-05	27.06	10.78
2044-09-06	27.36	4.43
2044-09-07	26.76	6.02
2044-09-08	27.38	0.72
2044-09-09	27.92	0.61
2044-09-10	28.08	1.32
2044-09-11	28.03	0.63
2044-09-12	27.94	0.65
2044-09-13	27.95	0.62
2044-09-14	27.34	5.55
2044-09-15	27.03	3.49
2044-09-16	27.25	4.78
2044-09-17	26.91	5.59
2044-09-18	27.17	5.12
2044-09-19	26.88	12.54
2044-09-20	26.99	8.05
2044-09-21	27.47	7.32
2044-09-22	27.69	0.5
2044-09-23	27.45	0.28
2044-09-24	27.23	2.75
2044-09-25	27.29	1.1
2044-09-26	27.44	0.76
2044-09-27	27.61	1.6
2044-09-28	27.1	6.76
2044-09-29	26.61	9.23
2044-09-30	26.56	4.65
2044-10-01	26.68	0.34
2044-10-02	26.67	0.21
2044-10-03	26.91	0.18
2044-10-04	27.21	0.79
2044-10-05	27.07	2.36
2044-10-06	26.96	3.27
2044-10-07	27.01	0.13
2044-10-08	27.25	0.25
2044-10-09	27.28	0.26
2044-10-10	27.56	0.04
2044-10-11	27.54	0.14
2044-10-12	27.52	1.09
2044-10-13	27.54	4.66
2044-10-14	27.45	1.77
2044-10-15	27.5	1.36
2044-10-16	27.55	0.48
2044-10-17	27.53	0.32
2044-10-18	27.37	0.55
2044-10-19	27.14	0.64
2044-10-20	26.95	2.28
2044-10-21	27	0.22
2044-10-22	26.93	0.16
2044-10-23	27	0.78
2044-10-24	26.96	0.19
2044-10-25	27.04	0.1
2044-10-26	26.92	0.17
2044-10-27	26.84	0.95
